CHEMBL260	CHEMBL2409781	-0.889701
CHEMBL4722	CHEMBL604485	-0.424614
CHEMBL2695	CHEMBL2414545	-0.681931
CHEMBL3038477	CHEMBL3924407	0.889247
CHEMBL2996	CHEMBL306623	0.405313
CHEMBL4722	CHEMBL2071201	1.354334
CHEMBL2148	CHEMBL385937	0.621489
CHEMBL2147	CHEMBL3973689	0.929947
CHEMBL5147	CHEMBL1241587	-1.314087
CHEMBL308	CHEMBL1964260	0.363510
CHEMBL3234	CHEMBL1242294	0.732618
CHEMBL4523	CHEMBL1910914	0.889247
CHEMBL2358	CHEMBL3931631	-0.889701
CHEMBL1936	CHEMBL3086175	-0.070656
CHEMBL3629	CHEMBL3681199	0.197102
CHEMBL279	CHEMBL607707	-1.330598
CHEMBL1824	CHEMBL3930270	-0.321974
CHEMBL203	CHEMBL3905242	-0.330282
CHEMBL1862	CHEMBL381743	-0.889701
CHEMBL3629	CHEMBL2087021	-1.470716
CHEMBL3553	CHEMBL3747305	-0.985061
CHEMBL203	CHEMBL3797606	-0.386196
CHEMBL3529	CHEMBL3939994	-0.889701
CHEMBL203	CHEMBL596957	0.126672
CHEMBL1936	CHEMBL1823220	-1.231413
CHEMBL299	CHEMBL1996510	2.046479
CHEMBL1824	CHEMBL214419	-0.495043
CHEMBL203	CHEMBL3752337	-0.889701
CHEMBL4040	CHEMBL4089159	0.190717
CHEMBL279	CHEMBL3892632	-1.583490
CHEMBL203	CHEMBL2325098	-0.757399
CHEMBL2148	CHEMBL3675908	-0.889701
CHEMBL2828	CHEMBL3965423	0.256113
CHEMBL2599	CHEMBL2336005	0.532212
CHEMBL3973	CHEMBL3936673	0.150974
CHEMBL1957	CHEMBL318804	0.160284
CHEMBL2095942	CHEMBL139653	0.975446
CHEMBL279	CHEMBL1276981	0.759270
CHEMBL2828	CHEMBL2312652	-1.470716
CHEMBL2185	CHEMBL1964276	0.011539
CHEMBL2094126	CHEMBL1270230	-1.273387
CHEMBL2148	CHEMBL3932456	-0.698757
CHEMBL4523	CHEMBL3676261	0.100737
CHEMBL2959	CHEMBL481362	-1.511416
CHEMBL1936	CHEMBL3673962	-0.000227
CHEMBL4630	CHEMBL517744	0.464860
CHEMBL1913	CHEMBL1940272	1.354334
CHEMBL2148	CHEMBL1079594	1.778721
CHEMBL1913	CHEMBL120077	1.224357
CHEMBL203	CHEMBL1242198	-0.676603
CHEMBL3920	CHEMBL585113	0.344192
CHEMBL203	CHEMBL50344	0.852429
CHEMBL3553	CHEMBL1650951	-1.695622
CHEMBL1907601	CHEMBL180431	1.778721
CHEMBL1868	CHEMBL379088	0.641303
CHEMBL2185	CHEMBL510472	-0.304803
